citation,citation_2014,email,hindex,hindex_2014,iindex,iindex_2014,maxyear,minyear,name,position,tags,totaltitle
3812,2035,Verified email at epfl.ch,27,22,39,35,2019,1998,Thomas Junier,Swiss Institute of Bioinformatics Staff Scientist None,Staff Scientist,81
3868,1282,Verified email at grajagan.org,22,14,26,16,2017,1991,Helge Weissig,"Director, Bioinformatics, ActivX Biosciences, Inc. research informatics None","research informatics,structural bioinformatics,structure-based drug design",58
24066,12250,Verified email at kaist.ac.kr - ,58,43,564,313,2019,1,kwangjo kim,"Professor, Computer Science Department,  KAIST None","Information Security,Cryptography",2472
3874,3741,Verified email at mdanderson.org - ,25,24,47,47,2019,2007,Ganiraju Manyam,"Senior BioAnalyst, Department of Bioinformatics & Computational Biology, The UT MD Anderson Cancer Homepage None",Bioinformatics,129
3877,1718,Verified email at georgetown.edu,31,22,55,39,2019,1979,Robert A Beckman,"Professor of Oncology & of Biostatistics, Bioinformatics, & Biomathematics,  Georgetown University None","Cancer,biomathematics,tumor evolution,clinical trials,biostatistics",182
3888,3370,Verified email at uga.edu,15,14,16,16,2019,2003,Saravanaraj Ayyampalayam,Bioinformatics Principal Bioinformatics None,Bioinformatics,31
3904,2316,Verified email at ucsd.edu,19,16,20,19,2019,1928,Amanda Birmingham,"Senior Bioinformatics Engineer;  University of California, San Diego None","Bioinformatics,microbiome,RNAi,high-throughput screening",59
3901,2587,Verified email at icr.ac.uk,30,26,55,43,2019,1965,James Campbell,"Lead Bioinformatician, Head of CRUK Bioinformatics Facility,  Institute of Cancer Research None","Cancer,genomics,bioinformatics",179
3934,2925,Verified email at zju.edu.cn - ,34,29,82,68,2019,1989,Ming Chen,"Professor of Bioinformatics,  Zhejiang University None","Bioinformatics,Systems Biology - Genomics - Transcriptomics - Phenomics - Biological Networks",174
24145,15413,No verified email - ,60,44,470,324,2019,1919,Ram Kumar N,"Department of Computer Science & Engineering, SASTRA University. Homepage None","Cloud Scheduling,Virtualization,image processing and Wireless Sensor Networks",3052
24156,13415,Verified email at cse.iitd.ernet.in,62,48,566,322,2019,1750,Shyam Kumar Gupta,"Professor of Computer Science ,  IIT Delhi None","Data base,Data Mining,Index based segmentation,Reconstruction Conjecture,Privacy in databases",3113
24281,4090,Verified email at nottingham.ac.uk - ,56,30,140,62,2019,1956,Chris Greenhalgh,"Professor of Computer Science,  University of Nottingham None","Ubiquitous Computing,Appropriate Digital Technology",327
24313,21558,Verified email at stanford.edu - ,42,38,72,68,2019,1976,Anshul Kundaje,"Assistant Professor, Dept. of Genetics, Dept. of Computer Science,  Stanford University None","Computational Biology,Bioinformatics,Genomics,Sequencing,Applied Machine Learning",135
24322,8205,Verified email at informatik.uni-leipzig.de,58,38,179,116,2019,1984,Erhard Rahm,"Professor of Computer Science,  University of Leipzig None","Data Integration,Databases,large_scale_data_management,Data_Science,Data_Privacy",291
24286,6747,Verified email at syr.edu - ,72,33,344,146,2020,1869,Tapan Kumar Sarkar,"Professor, Department of Electrical Engineering and Computer Science,  Syracuse University , NY, USA","Antennas and Propagation,Computational Eectromagnetics,Signal Processing",1516
24364,6579,Verified email at dartmouth.edu - ,68,36,264,107,2019,1987,V.S. Subrahmanian,"Department of Computer Science & ISTS,  Dartmouth College None","Artificial Intelligence,Databases,Social Networks,Behavior Analytics,Forecasting",628
24376,14301,Verified email at cs.utexas.edu - ,44,39,66,59,2018,1993,Hovav Shacham,"Professor of Computer Science, The  University of Texas at Austin None","Cryptography,Computer Security",110
3934,2529,Verified email at ebi.ac.uk,20,20,24,24,2019,2005,Uma Maheswari,Verified email at ebi.ac.uk European Bioinformatics Institute None,,41
3939,3258,Verified email at ucy.ac.cy,17,14,30,23,2019,1998,Vasilis J. Promponas,"Assistant Professor in Bioinformatics,  University of Cyprus, Nicosia , Cyprus","Bioinformatics,Computational Biology",81
24370,14262,Verified email at cs.qc.edu,70,51,536,410,2020,1946,J Chen,"Prof. of Computer Science, Queens College AI None","AI,Data Mining,Information Retrieval,Web",1411
3942,3769,Verified email at sorbonne-universite.fr - ,24,24,26,26,2019,2005,Lucie Bittner,"Associate Professor - Environmental and Evolutionary Omics + Bioinformatics ,Sorbonne Université Homepage None","Molecular Diversity and Evolution,Protists,HTS/NGS,(Meta)Omics,Networks",53
3948,2559,No verified email,28,26,35,33,2019,1982,Phil East,"Deputy Head Bioinformatics & Biostatistics, The Crick Institute Bioinformatics None","Bioinformatics,NGS,RNASeq,scRNASeq",54
3956,1004,Verified email at vt.edu,37,17,68,20,2015,1983,Ina Hoeschele,"Professor, Virginia Bioinformatics Institute at  Virginia Tech None",Statistical Genetics,94
3964,3093,Verified email at scilifelab.se,19,17,21,19,2019,2003,Åsa K Björklund,"Bioinformatic researcher at  Science for Life Laboratory , Uppsala University","Bioinformatics,molecular biology,transcriptomics,single cell",36
3957,2875,Verified email at novartis.com,30,26,47,37,2019,2000,Hans Marcus Bitter,"Global Head Oncology Bioinformatics, Novartis Institutes for Biomedical Research bioinformatics None","bioinformatics,computational biology,systems biology,oncology,immunology",111
3976,1302,Verified email at qub.ac.uk,16,15,19,17,2019,2001,Ian Overton,"Head of Medical Bioinformatics Research Section, CCRCB,  Queen's University Belfast None","Systems Medicine,Network Biology,Data Integration,Machine Learning",38
3993,1220,Verified email at nih.gov,29,21,47,34,2019,1992,Margaret Cam,"Head, Collaborative Bioinformatics Resource, Center for Cancer Research, National Cancer Institute Genomics None","Genomics,Bioinformatics,Diabetes,Cancer",89
4021,2086,Verified email at agroscope.admin.ch,29,23,47,37,2019,1993,"Ahrens, Christian","Genomics & Bioinformatics, Agroscope and Swiss Institute of Bioinformatics None None",,84
24387,11166,Verified email at ucsd.edu,57,42,99,70,2018,1987,Charles Elkan,"Professor of Computer Science,  University of California, San Diego None","Machine Learning,Data Science,Finance,Computational Biology",207
24397,10319,Verified email at umich.edu - ,75,49,296,187,2019,1934,Jeff Fessler,"Professor of Electrical Engineering and Computer Science,  Univ. of Michigan None","Image Reconstruction,Image Formation,Image Processing",806
24442,16401,Verified email at uwaterloo.ca - ,65,51,262,176,2019,1989,Raouf Boutaba,"Professor of Computer Science,  University of Waterloo None","Network Management,Network Virtualization,Cloud Resource Management",749
24476,10029,Verified email at cs.umn.edu - ,71,53,198,168,2019,1982,Tian He,"Professor, ACM/IEEE Fellow, Department of Computer Science & Engineering,  University of Minnesota None","Cyber Physical Systems,IOT,Wireless Sensor Networks,Real-time Systems",347
24521,6379,Verified email at cs.colostate.edu - ,64,36,187,100,2019,1968,Darrell Whitley,"Professor of Computer Science,   Colorado State University None","Artificial Intelligence,Local Search,Evolutionary Computation,Neural Networks",385
24567,9776,Verified email at st-andrews.ac.uk - ,57,31,163,82,2018,1977,Ian Sommerville,"Professor of Computer Science,  University of St Andrews None","software engineering,dependability,cscw,sociotechnical systems,responsibility",449
24637,12799,Verified email at comp.nus.edu.sg - ,63,46,158,111,2019,1980,Wing-Kin Sung,"Professor of Computer Science,  National University of Singapore None","Algorithm,bioinformatics",347
24770,6973,Verified email at cs.nyu.edu - ,77,43,197,116,2019,1983,Dennis Shasha,"Professor of Computer Science,  New York University None","database,biology,genomics,algorithms",631
4021,2541,Verified email at amsterdamumc.nl - ,32,25,66,52,2019,1993,Perry D Moerland,"Assistant Professor, Bioinformatics Laboratory, Amsterdam UMC, University of Amsterdam Homepage None","Bioinformatics,Computational Biology,Systems Biology,Machine Learning",115
4054,3847,Verified email at duke.edu,19,19,30,29,2019,2008,Roland Albert Matsouaka,"Department of Biostatistics and Bioinformatics,  Duke University None","Causal Inference,Non-parametric Statistics,Survival Analysis",154
24854,11204,Verified email at robots.ox.ac.uk - ,82,51,357,240,2019,1932,Stephen Roberts,"Professor of Engineering Science (Machine Learning, Information Engineering),  University of Oxford None","Machine Learning,Bayesian Inference,Complex Systems,Finance,Astrostatistics",1070
4061,3157,Verified email at uni.lu,33,30,53,49,2019,2003,Patrick May,"Genome Analysis, Bioinformatics Core, Luxembourg Centre for Systems Biomedicine Genomics None","Genomics,Genetics,Computational Biology,Systems Biology,Bioinformatics",177
4086,1952,Verified email at bgu.ac.il - ,30,23,38,34,2019,1997,Vered Chalifa-Caspi,"Head, Bioinformatics Core Facility, NIBN,  Ben-Gurion University None","Bioinformatics,Next Generation Sequencing,Microbial Genomics",88
4148,1835,Verified email at mail.nctu.edu.tw,36,24,75,52,2019,1991,Shinn-Ying Ho,"Institute of Bioinformatics and Systems Biology,  National Chiao Tung University None",,123
4164,2793,Verified email at danforthcenter.org - ,15,15,16,16,2019,2009,"Doug W. Bryant, Jr.",Bioinformatics Core Director Homepage None,"Machine Learning,Bioinformatics,Computational Biology",41
4173,3314,Verified email at nygenome.org - ,23,18,36,34,2019,2004,Giuseppe Narzisi,"Lead Bioinformatics Scientist,  New York Genome Center None","Genomics,Next Generation Sequencing,Variant Calling,Sequence Assembly,Computer Science",73
4170,2216,Verified email at yale.edu - ,25,17,47,29,2019,2000,"Mary Yang, MSECE, MS, Ph.D.",Yale Univ. Genetics & Director of UALR Joint Bioinformatics PhD Prog.with Univ.Arkansas Medical Sci. Homepage None,"HPC,Computational Intelligence,Genomics",186
4187,1156,Verified email at dmbr.vib-ugent.be,30,22,49,32,2019,1984,Pieter De Bleser,"Bioinformatics Core Facility, Department for Molecular Biomedical Research VIB -  Ghent University None",Bioinformatics,102
4185,2978,Verified email at gru.edu - ,35,26,60,49,2019,2000,Jeong-Hyeon (Justin) Choi,"Assistant Professor of Bioinformatics, Medical College of Georgia,  Georgia Regents University None","Bioinformatics,Computational Biology",126
24949,24846,Verified email at cs.unc.edu - ,11,10,11,10,2018,2009,Wei Liu,"PhD Student of Computer Science,  UNC Chapel Hill None",Computer Vision,12
24951,12250,Verified email at seas.upenn.edu - ,72,52,271,193,2019,1971,Dan Roth,"Professor of Computer Science,  University of Pennsylvania None","Natural Language Processing,Machine Learning,Knowledge Representation and Reasoning,Artificial Intelligence",516
24974,13364,Verified email at mail.usf.edu,56,38,172,92,2019,1953,Lawrence Hall,"Professor of Computer Science and Engineering,  University of South Florida None","artificial intelligence,pattern recognition,data mining,fuzzy sets",428
25160,9998,Verified email at weizmann.ac.il,67,44,101,79,2019,1990,Michal Irani,"Professor of Computer Science,  Weizmann Institute None","Computer Vision,Image Processing,Video Information Analysis",150
25205,7781,Verified email at cs.ucla.edu,64,41,120,84,2019,1992,Songwu Lu,"Professor of Computer Science,  UCLA None","Wireless networking,mobile systems,cloud computing,network security",241
25234,11750,Verified email at cse.msu.edu,50,35,116,91,2019,1981,Pang-Ning Tan,"Professor of Computer Science,  Michigan State University None",Data mining,242
25273,15327,Verified email at jhu.edu - ,50,42,89,78,2019,1998,Rachel Karchin,"Professor of Biomedical Engineering, Oncology and Computer Science,  Johns Hopkins University None","bioinformatics,computational biology,computational genomics,computational medicine,genetics",153
25345,8569,Verified email at cs.ucr.edu - ,79,44,290,173,2019,1974,K. K. Ramakrishnan,"Professor of Computer Science and Engineering,  University of California, Riverside None",Computer Networking and Communications,713
25387,9471,Verified email at cs.ucla.edu - ,83,48,374,204,2019,1920,Jingsheng Jason Cong,"Chancellor's Professor of Computer Science and Electrical Engineering,  University of California, Los None","customized computing for big data applications,energy-efficient computing,electronic design automation",705
4188,2837,Verified email at med.umich.edu - ,38,28,83,74,2020,1993,Yongqun He,"Associate Professor of Lab Animal Medicine, Microbiology, Immunology, and Bioinformatics, University Homepage None","Vaccinology,Brucellosis,Immunology,Ontology,Bioinformatics",206
4227,2658,Verified email at molecularhealth.com,28,25,37,33,2019,1996,Matthew J. Betts,Senior Bioinformatics Scientist (Protein Bioinformatics) at Molecular Health None None,,73
4233,1487,Verified email at osu.edu,35,22,85,43,2020,1951,Raghu Machiraju,"Professor of Computer Science and Engineering, Bioinformatics and Pathology Computational Biology None","Computational Biology,Image Analysis,Visualization",279
25363,13927,No verified email,68,47,530,348,2019,1948,Raj Sharma,Professor of Computer Science SVM None,"SVM,Cloud Computing and IoT",3071
4240,2437,Verified email at ebi.ac.uk,22,20,30,27,2019,1998,Paola Roncaglia, (EMBL-EBI) European Bioinformatics Institute None,"Bioinformatics,data analysis,ontologies,neurobiology,genomics",64
4244,1417,Verified email at technicaldocs.com,12,12,14,13,2019,1995,Cory R. Brouwer,"Professor of Bioinformatics and Genomics, UNC Charlotte Computational Biology None","Computational Biology,Bioinformatics,Nutrition,Plant Genomics,Drug Discovery",37
4290,3837,Verified email at ebi.ac.uk,13,13,15,15,2019,2005,Mark Davies,Verified email at ebi.ac.uk European Bioinformatics Institute None,"Bioinformatics,Cheminformatics,Databases,Web Development",37
4267,1669,Verified email at uochb.cas.cz,31,22,61,43,2019,1996,jiri vondrasek,Head of Bioinformatics structural biology None,"structural biology,bioinformatics,molecular modeling,computational chemistry,molecular dynamics simulations",144
4308,1816,No verified email,23,18,28,21,2019,1994,Timothy T Lu,"Bioinformatics Scientist, Sequenom Center for Molecular Medicine Bioinformatics None",Bioinformatics,65
